419111,1,5,legbyes,1,1
734048,3,5,legbyes,1,1
392188,1,2,legbyes,1,1
501242,12,5,legbyes,1,2
501242,13,6,legbyes,1,2
734048,3,1,legbyes,1,1
501242,16,2,legbyes,1,1
501242,17,6,legbyes,1,2
501242,19,3,legbyes,1,2
501243,1,2,legbyes,1,2
419111,3,2,legbyes,4,1
980984,16,1,legbyes,1,2
335987,4,3,legbyes,1,1
392188,1,7,legbyes,1,1
734048,1,2,legbyes,1,2
734046,10,2,legbyes,1,1
734046,7,1,legbyes,1,2
829806,15,3,legbyes,1,1
419111,8,2,legbyes,1,2
336002,19,2,legbyes,1,1
419111,11,2,legbyes,1,1
501243,8,6,legbyes,1,2
392188,3,1,legbyes,1,1
501243,9,1,legbyes,1,1
501243,9,4,legbyes,1,1
501243,10,3,legbyes,1,2
829806,14,2,legbyes,4,1
392188,3,1,legbyes,1,2
734046,6,5,legbyes,1,2
419111,15,4,legbyes,1,1
829804,16,4,legbyes,1,2
980956,8,1,legbyes,4,1
392188,5,5,legbyes,1,1
734046,5,4,legbyes,1,2
829804,12,4,legbyes,1,2
419111,20,6,legbyes,1,1
501244,14,4,legbyes,1,1
734046,3,4,legbyes,1,1
734044,6,5,legbyes,4,2
734044,6,1,legbyes,1,1
501244,18,2,legbyes,1,1
501244,19,2,legbyes,1,1
981016,13,5,legbyes,1,1
501244,20,6,legbyes,1,1
501245,1,4,legbyes,4,1
501245,4,3,legbyes,1,1
336018,10,2,legbyes,1,1
336018,11,4,legbyes,1,2
392189,5,1,legbyes,2,1
335994,20,2,legbyes,1,1
392189,8,3,legbyes,1,1
734044,3,4,legbyes,1,2
501246,4,2,legbyes,1,1
501246,4,6,legbyes,4,2
501246,6,2,legbyes,4,1
419112,8,1,legbyes,1,1
419112,8,4,legbyes,1,1
501246,6,4,legbyes,1,1
981004,10,5,legbyes,1,2
980956,7,6,legbyes,1,2
392189,19,4,legbyes,1,1
392190,1,5,legbyes,1,1
981014,19,3,legbyes,1,2
734042,19,1,legbyes,1,1
734042,16,5,legbyes,1,1
501246,20,3,legbyes,1,1
336018,18,6,legbyes,1,1
392190,3,6,legbyes,1,2
501247,5,3,legbyes,1,2
734042,12,4,legbyes,1,1
419112,20,5,legbyes,1,1
336003,4,2,legbyes,2,2
501247,18,3,legbyes,1,1
734042,12,1,legbyes,1,2
336018,19,4,legbyes,1,1
501248,1,3,legbyes,1,1
501248,1,5,legbyes,1,1
734042,11,3,legbyes,1,1
419113,1,3,legbyes,1,1
419113,1,7,legbyes,1,1
336003,4,4,legbyes,1,1
419113,3,4,legbyes,1,1
419113,3,6,legbyes,4,2
392190,9,3,legbyes,4,1
501248,7,6,legbyes,1,1
501248,12,3,legbyes,1,1
336019,4,5,legbyes,1,2
501248,13,2,legbyes,1,2
980984,10,2,legbyes,1,1
980984,1,6,legbyes,1,2
734042,7,2,legbyes,1,1
734042,5,5,legbyes,4,1
419113,13,1,legbyes,1,2
980982,14,1,legbyes,1,2
501249,2,6,legbyes,3,1
419113,17,7,legbyes,4,1
419113,20,6,legbyes,1,1
336003,4,5,legbyes,1,1
734042,2,5,legbyes,4,1
501249,19,1,legbyes,1,1
336019,8,6,legbyes,4,2
501249,20,5,legbyes,1,1
501250,1,2,legbyes,1,2
981002,11,2,legbyes,1,2
829804,2,5,legbyes,1,2
501250,4,2,legbyes,1,1
501250,5,4,legbyes,1,1
419114,8,7,legbyes,1,1
336019,10,2,legbyes,1,2
829802,12,3,legbyes,1,2
336019,10,5,legbyes,1,2
501250,18,2,legbyes,1,1
336019,11,4,legbyes,1,2
419114,13,8,legbyes,1,2
419114,20,5,legbyes,1,1
336019,12,3,legbyes,1,1
501251,9,5,legbyes,1,1
419115,1,4,legbyes,1,1
501251,14,6,legbyes,1,1
419115,2,6,legbyes,1,1
336003,10,3,legbyes,1,2
981002,6,6,legbyes,1,2
734040,20,5,legbyes,1,1
980982,5,4,legbyes,1,2
734040,17,2,legbyes,1,1
734038,20,3,legbyes,4,1
980956,4,2,legbyes,1,2
734038,17,6,legbyes,1,1
392193,3,3,legbyes,1,1
829802,12,2,legbyes,1,2
501252,5,6,legbyes,1,2
734038,15,3,legbyes,1,2
501252,9,4,legbyes,1,2
392193,3,6,legbyes,1,1
392193,4,2,legbyes,4,1
336003,12,6,legbyes,1,2
419115,16,4,legbyes,1,1
336003,13,3,legbyes,4,2
980982,2,4,legbyes,1,2
829802,11,1,legbyes,1,1
336003,14,3,legbyes,1,2
829800,11,1,legbyes,1,2
501253,3,6,legbyes,1,2
501253,4,3,legbyes,1,1
734038,13,5,legbyes,1,2
392193,9,4,legbyes,1,2
734038,13,1,legbyes,1,2
501253,15,2,legbyes,1,1
829798,19,6,legbyes,1,2
501253,16,1,legbyes,1,1
336020,4,4,legbyes,1,2
734038,10,5,legbyes,2,1
392193,12,2,legbyes,1,1
392193,12,5,legbyes,1,1
501254,2,5,legbyes,1,1
981000,14,5,legbyes,4,1
336003,18,1,legbyes,1,2
336020,5,6,legbyes,1,1
419116,14,5,legbyes,1,2
419116,14,7,legbyes,1,2
501254,14,1,legbyes,1,1
392194,4,1,legbyes,4,2
419116,17,6,legbyes,1,2
336020,6,5,legbyes,2,1
336020,6,6,legbyes,4,2
734038,6,3,legbyes,1,2
980954,7,3,legbyes,2,1
501256,2,4,legbyes,1,1
392194,13,4,legbyes,1,2
336020,7,2,legbyes,1,2
501256,6,3,legbyes,4,1
501256,7,1,legbyes,4,1
829798,19,2,legbyes,1,2
980980,15,4,legbyes,1,1
734036,20,5,legbyes,1,2
392194,19,4,legbyes,1,2
392195,1,2,legbyes,1,1
501256,11,2,legbyes,4,1
419117,5,2,legbyes,1,1
734036,13,7,legbyes,1,2
734036,6,1,legbyes,1,1
980980,6,2,legbyes,1,1
419117,7,1,legbyes,1,2
734036,5,2,legbyes,4,1
734036,4,2,legbyes,1,1
501257,6,4,legbyes,1,2
980978,16,1,legbyes,1,1
829798,12,3,legbyes,1,1
734036,1,3,legbyes,1,2
829798,5,1,legbyes,1,2
501257,20,1,legbyes,1,1
734034,19,4,legbyes,1,1
501258,2,1,legbyes,1,2
501258,6,1,legbyes,4,2
501258,6,3,legbyes,1,2
392195,2,3,legbyes,1,2
501258,11,3,legbyes,2,2
829796,20,5,legbyes,1,2
335995,2,3,legbyes,2,2
501258,14,2,legbyes,1,2
336020,12,2,legbyes,1,1
501258,16,4,legbyes,1,1
734034,19,3,legbyes,1,2
501258,18,1,legbyes,1,1
392195,7,1,legbyes,1,1
335991,10,3,legbyes,1,1
419118,3,6,legbyes,1,2
419118,8,3,legbyes,1,2
336020,12,5,legbyes,1,2
501259,1,5,legbyes,3,1
392195,8,4,legbyes,2,2
419118,8,7,legbyes,1,1
980978,7,4,legbyes,2,2
419118,11,1,legbyes,2,2
419118,13,4,legbyes,1,2
419118,20,5,legbyes,1,1
392195,10,2,legbyes,1,1
501259,15,4,legbyes,1,2
419119,1,7,legbyes,1,1
392195,11,6,legbyes,2,2
419119,3,3,legbyes,1,2
501259,18,2,legbyes,1,1
501259,18,5,legbyes,1,2
419119,6,6,legbyes,1,1
501260,4,6,legbyes,1,1
419119,7,2,legbyes,1,2
829796,18,3,legbyes,1,1
392195,12,3,legbyes,1,2
336020,14,1,legbyes,1,1
419119,10,4,legbyes,1,1
829796,18,1,legbyes,1,2
734034,16,4,legbyes,2,1
734034,9,3,legbyes,4,1
335987,4,4,legbyes,1,2
501261,4,5,legbyes,1,1
501261,8,3,legbyes,1,1
336004,12,1,legbyes,1,2
980952,5,6,legbyes,1,1
501261,9,4,legbyes,1,2
734032,18,5,legbyes,1,2
335991,10,5,legbyes,1,1
336020,16,6,legbyes,1,1
829796,16,3,legbyes,1,2
501261,15,1,legbyes,1,2
501261,15,6,legbyes,1,1
501261,16,1,legbyes,1,1
829796,13,1,legbyes,1,1
980978,1,2,legbyes,1,1
981014,17,8,legbyes,2,2
336021,2,1,legbyes,1,1
336004,18,1,legbyes,1,2
419120,4,1,legbyes,1,1
501262,4,3,legbyes,1,2
501262,4,4,legbyes,1,2
392195,20,5,legbyes,2,2
336021,8,6,legbyes,4,2
501262,6,1,legbyes,1,1
829796,9,1,legbyes,1,1
981000,13,3,legbyes,1,1
501262,13,5,legbyes,1,2
501262,14,5,legbyes,1,1
335995,15,4,legbyes,1,2
392196,3,6,legbyes,1,2
336004,20,6,legbyes,1,1
501262,17,4,legbyes,1,2
336021,15,5,legbyes,1,2
734032,16,2,legbyes,4,2
734032,11,1,legbyes,1,2
501263,2,2,legbyes,1,1
501263,2,2,legbyes,1,2
419120,20,3,legbyes,1,1
501263,6,1,legbyes,4,2
392196,6,5,legbyes,1,2
829792,17,3,legbyes,2,2
980950,17,1,legbyes,1,1
419121,7,4,legbyes,1,1
419121,7,4,legbyes,1,2
980950,9,6,legbyes,1,1
981020,19,5,legbyes,1,2
392196,18,3,legbyes,1,1
392196,18,4,legbyes,1,2
419121,12,3,legbyes,1,1
501264,19,2,legbyes,1,1
336021,18,4,legbyes,1,1
980976,18,2,legbyes,1,1
419121,13,3,legbyes,1,2
336005,1,6,legbyes,1,2
501265,2,6,legbyes,1,1
501265,2,8,legbyes,1,2
501265,4,1,legbyes,1,1
980976,17,2,legbyes,1,2
336022,1,1,legbyes,1,1
501265,7,5,legbyes,1,1
734032,9,5,legbyes,1,2
335995,19,1,legbyes,1,2
734032,5,6,legbyes,1,2
734032,5,1,legbyes,1,1
734030,12,4,legbyes,1,1
419121,18,2,legbyes,1,1
501265,12,3,legbyes,1,1
501265,14,3,legbyes,1,1
734030,8,7,legbyes,4,1
734028,10,3,legbyes,1,2
501265,18,4,legbyes,1,1
501265,18,6,legbyes,4,1
501265,19,6,legbyes,4,1
734028,10,2,legbyes,1,2
501266,2,4,legbyes,1,2
419121,20,4,legbyes,1,1
419122,1,3,legbyes,1,2
981014,13,5,legbyes,2,2
392197,4,2,legbyes,1,1
419122,13,4,legbyes,1,2
419122,14,1,legbyes,4,2
392197,4,3,legbyes,1,2
501266,17,1,legbyes,1,2
419122,18,3,legbyes,4,2
501266,19,6,legbyes,1,1
501266,20,3,legbyes,1,1
980950,8,4,legbyes,1,2
501267,2,3,legbyes,1,2
336022,4,5,legbyes,1,2
419123,2,6,legbyes,1,2
501267,6,7,legbyes,1,1
734028,8,5,legbyes,1,2
419123,4,3,legbyes,1,1
980950,3,4,legbyes,1,2
419123,7,6,legbyes,1,1
501267,16,6,legbyes,1,1
501267,19,1,legbyes,1,1
734026,7,5,legbyes,1,2
419123,12,2,legbyes,1,2
501268,2,1,legbyes,1,1
501268,4,1,legbyes,1,1
419123,15,5,legbyes,1,2
419123,18,3,legbyes,1,2
419123,18,6,legbyes,1,1
501269,2,4,legbyes,2,1
501269,2,5,legbyes,4,1
335989,6,4,legbyes,1,1
419123,20,2,legbyes,1,1
829792,15,6,legbyes,1,2
829792,14,4,legbyes,1,2
392197,6,8,legbyes,1,2
501269,10,5,legbyes,1,2
501269,11,4,legbyes,2,1
501269,17,6,legbyes,1,2
501270,1,2,legbyes,1,1
501270,2,1,legbyes,1,1
501270,5,1,legbyes,1,1
392197,7,4,legbyes,1,2
734026,6,2,legbyes,1,1
335989,8,1,legbyes,1,1
419124,3,4,legbyes,4,1
419124,3,5,legbyes,1,2
419124,3,7,legbyes,1,1
392197,8,3,legbyes,1,2
419124,8,3,legbyes,1,1
419124,11,5,legbyes,1,1
501271,9,3,legbyes,1,2
501271,9,7,legbyes,1,2
419124,15,6,legbyes,1,1
419124,16,4,legbyes,1,1
501271,13,2,legbyes,4,1
419124,17,2,legbyes,1,1
829792,12,5,legbyes,1,1
419125,1,4,legbyes,1,1
419125,11,3,legbyes,1,2
392197,11,2,legbyes,1,1
501272,1,3,legbyes,1,2
734026,2,2,legbyes,1,2
419125,17,6,legbyes,1,2
501272,3,3,legbyes,2,1
501272,3,4,legbyes,1,2
829792,12,2,legbyes,1,2
501272,6,6,legbyes,4,2
980976,16,2,legbyes,1,2
829792,7,5,legbyes,1,2
501272,11,6,legbyes,1,2
419126,4,4,legbyes,1,2
392197,14,1,legbyes,1,1
392197,14,2,legbyes,1,2
419126,6,3,legbyes,2,2
501272,19,6,legbyes,2,2
392197,15,2,legbyes,1,2
734026,1,1,legbyes,1,1
501273,1,3,legbyes,1,1
501273,2,4,legbyes,4,1
981020,17,5,legbyes,1,2
501273,4,1,legbyes,1,2
419126,13,3,legbyes,1,1
336005,6,6,legbyes,4,1
980948,8,3,legbyes,1,1
392197,20,5,legbyes,4,1
501273,8,4,legbyes,1,1
734024,17,1,legbyes,1,1
335996,1,5,legbyes,1,2
829792,2,1,legbyes,4,1
734024,9,3,legbyes,1,2
501273,15,6,legbyes,1,1
419126,20,6,legbyes,1,1
734024,4,3,legbyes,1,2
829790,20,5,legbyes,1,1
501274,1,4,legbyes,1,1
501274,3,4,legbyes,1,2
501274,5,1,legbyes,1,2
829790,9,5,legbyes,1,1
392199,5,5,legbyes,1,1
981000,13,2,legbyes,1,1
734024,2,2,legbyes,1,2
501274,17,5,legbyes,1,2
980948,5,8,legbyes,1,2
829790,5,1,legbyes,1,1
336022,13,2,legbyes,1,1
981024,19,4,legbyes,1,2
336022,17,4,legbyes,1,1
419127,7,2,legbyes,1,1
981024,12,1,legbyes,1,1
501275,12,2,legbyes,1,2
335991,14,2,legbyes,1,1
392199,18,3,legbyes,4,1
501275,17,5,legbyes,1,2
419127,16,3,legbyes,1,1
734024,1,1,legbyes,1,2
419127,17,5,legbyes,1,1
501276,1,5,legbyes,1,2
501276,4,4,legbyes,5,1
501276,4,6,legbyes,1,1
734022,19,6,legbyes,1,1
336023,2,7,legbyes,1,2
734022,19,3,legbyes,1,2
501276,13,1,legbyes,1,2
501276,18,4,legbyes,1,1
336005,15,5,legbyes,1,2
336005,16,1,legbyes,1,1
336023,4,2,legbyes,1,2
336023,4,5,legbyes,1,2
829790,1,7,legbyes,5,2
981000,1,6,legbyes,1,2
419128,7,6,legbyes,4,1
548311,4,6,legbyes,1,2
548311,6,6,legbyes,4,1
419128,8,1,legbyes,1,1
980998,20,3,legbyes,1,1
548311,8,2,legbyes,2,2
419128,9,3,legbyes,4,2
548311,12,3,legbyes,1,1
980998,20,2,legbyes,1,1
419128,10,3,legbyes,1,1
980998,12,6,legbyes,1,2
419128,12,5,legbyes,3,1
548312,3,6,legbyes,4,1
548312,4,2,legbyes,1,1
548312,5,5,legbyes,1,2
419128,15,5,legbyes,1,1
548312,6,5,legbyes,1,2
548312,11,2,legbyes,1,2
548312,11,4,legbyes,1,2
336005,19,4,legbyes,1,1
419128,17,6,legbyes,1,2
829788,18,1,legbyes,1,1
548313,3,4,legbyes,4,1
548313,4,3,legbyes,1,1
336023,8,6,legbyes,1,1
829788,13,4,legbyes,1,2
392200,12,5,legbyes,4,2
980996,18,5,legbyes,1,2
548313,17,1,legbyes,1,2
548314,1,2,legbyes,1,1
734022,19,2,legbyes,1,1
419129,7,3,legbyes,1,2
548314,4,3,legbyes,1,1
548314,4,4,legbyes,1,1
336023,10,1,legbyes,1,2
392200,17,1,legbyes,1,1
548314,6,6,legbyes,1,2
548314,7,5,legbyes,1,2
548314,7,6,legbyes,1,1
980996,17,5,legbyes,1,2
419129,10,6,legbyes,1,2
548314,10,5,legbyes,1,2
980948,4,1,legbyes,1,2
980948,1,5,legbyes,4,1
548314,17,3,legbyes,1,2
548314,17,6,legbyes,4,1
419129,13,5,legbyes,1,1
419129,17,2,legbyes,1,1
419129,17,6,legbyes,1,1
548315,5,2,legbyes,1,1
548315,5,5,legbyes,1,1
548315,9,2,legbyes,1,2
829788,6,5,legbyes,1,1
548315,17,1,legbyes,1,1
392200,19,5,legbyes,1,1
548315,17,3,legbyes,1,1
548315,18,5,legbyes,1,2
419130,1,6,legbyes,1,2
392200,20,2,legbyes,1,2
980996,13,2,legbyes,2,1
419130,3,2,legbyes,1,1
548316,6,4,legbyes,1,2
336023,10,6,legbyes,1,1
335991,15,5,legbyes,1,2
548316,12,2,legbyes,1,1
335996,7,1,legbyes,1,1
548316,15,7,legbyes,1,1
980946,13,1,legbyes,1,2
829786,17,2,legbyes,1,1
734022,18,3,legbyes,1,1
734020,14,5,legbyes,1,1
336006,3,5,legbyes,1,2
548317,3,4,legbyes,1,2
419130,7,6,legbyes,1,2
419130,8,4,legbyes,1,1
980946,12,4,legbyes,1,1
734020,7,4,legbyes,1,2
419130,11,2,legbyes,1,2
980996,11,2,legbyes,1,2
419130,11,7,legbyes,1,1
734018,20,6,legbyes,1,1
548318,1,6,legbyes,1,2
548318,3,2,legbyes,1,1
829786,6,4,legbyes,4,1
548318,7,2,legbyes,1,1
548318,7,4,legbyes,1,2
336023,17,5,legbyes,1,1
734018,16,1,legbyes,1,1
980996,4,5,legbyes,1,2
734018,14,4,legbyes,1,2
548318,10,4,legbyes,1,1
419130,15,2,legbyes,1,2
548318,13,5,legbyes,2,1
548318,13,6,legbyes,1,1
734018,13,2,legbyes,1,2
419130,17,1,legbyes,1,1
734018,7,7,legbyes,2,2
548318,19,7,legbyes,1,1
548319,7,3,legbyes,1,2
548319,11,3,legbyes,1,2
980946,7,3,legbyes,1,2
734018,7,5,legbyes,4,2
392201,18,6,legbyes,1,2
734018,4,2,legbyes,1,1
392201,19,5,legbyes,1,2
734016,20,4,legbyes,1,1
548320,2,4,legbyes,3,1
548320,10,4,legbyes,1,1
980944,17,4,legbyes,1,1
734016,16,4,legbyes,1,2
419131,3,4,legbyes,1,1
419131,4,6,legbyes,4,2
419131,5,3,legbyes,1,1
980944,14,4,legbyes,1,1
548320,16,8,legbyes,1,2
335989,10,1,legbyes,1,1
980996,1,6,legbyes,1,1
981014,5,2,legbyes,1,2
980994,14,2,legbyes,2,1
336024,4,5,legbyes,1,1
548321,3,5,legbyes,1,1
336024,7,3,legbyes,1,2
392202,17,5,legbyes,1,1
829786,4,4,legbyes,1,1
548321,14,2,legbyes,1,2
734016,16,3,legbyes,1,1
548322,1,3,legbyes,1,1
548322,3,2,legbyes,1,1
548322,6,1,legbyes,1,2
829784,14,3,legbyes,1,2
548322,10,2,legbyes,1,1
548322,13,6,legbyes,1,1
548322,14,6,legbyes,1,1
829782,4,4,legbyes,1,2
734016,10,1,legbyes,1,1
734016,7,2,legbyes,3,1
829782,1,6,legbyes,1,1
548323,4,2,legbyes,1,2
336024,17,1,legbyes,1,2
980976,13,4,legbyes,1,2
980994,10,6,legbyes,1,1
336024,19,3,legbyes,1,2
981014,4,2,legbyes,1,1
548323,14,4,legbyes,1,2
829780,19,4,legbyes,1,2
336025,1,6,legbyes,1,2
734016,6,1,legbyes,1,2
980942,18,6,legbyes,1,2
392203,13,6,legbyes,1,1
734016,5,1,legbyes,1,2
392203,14,3,legbyes,2,2
829780,16,3,legbyes,1,2
734016,2,1,legbyes,4,1
392203,15,3,legbyes,1,2
548324,4,1,legbyes,1,1
980942,11,5,legbyes,1,2
392203,19,1,legbyes,1,1
392203,19,2,legbyes,1,1
734014,2,1,legbyes,1,2
829780,15,5,legbyes,1,1
548324,19,3,legbyes,1,1
548324,19,5,legbyes,1,1
419133,1,1,legbyes,1,2
419133,1,2,legbyes,1,2
981012,19,6,legbyes,1,1
734014,1,2,legbyes,1,1
419133,3,5,legbyes,1,2
335988,5,2,legbyes,1,1
829780,12,4,legbyes,1,2
336007,1,4,legbyes,1,1
336025,4,6,legbyes,1,1
335991,18,3,legbyes,1,2
548325,19,2,legbyes,2,2
734012,15,1,legbyes,1,2
336007,4,3,legbyes,1,1
419133,14,2,legbyes,4,2
336007,5,5,legbyes,1,2
980942,7,2,legbyes,1,2
419133,17,6,legbyes,1,1
981012,17,6,legbyes,1,1
419133,18,3,legbyes,4,2
734012,9,6,legbyes,1,2
392204,17,5,legbyes,1,1
392204,19,3,legbyes,1,2
336025,16,5,legbyes,1,1
419134,2,5,legbyes,1,1
392204,20,2,legbyes,1,1
336025,18,3,legbyes,1,1
734012,3,5,legbyes,1,1
548327,11,4,legbyes,2,2
548327,11,6,legbyes,1,1
734012,2,5,legbyes,1,2
980940,17,3,legbyes,1,1
336007,6,1,legbyes,1,2
548328,3,4,legbyes,1,1
419134,16,2,legbyes,1,2
548328,4,2,legbyes,1,1
548328,4,3,legbyes,1,1
419134,16,7,legbyes,1,2
419134,20,5,legbyes,1,2
548328,5,8,legbyes,1,2
548328,10,3,legbyes,1,2
734010,17,3,legbyes,1,2
548328,13,4,legbyes,1,1
548328,14,5,legbyes,2,1
548328,20,1,legbyes,1,2
548329,7,6,legbyes,1,2
980994,3,2,legbyes,1,2
548329,15,6,legbyes,1,1
829780,7,5,legbyes,1,2
734010,10,5,legbyes,1,1
548330,1,1,legbyes,1,1
548330,1,6,legbyes,1,1
419135,2,5,legbyes,4,2
829780,4,1,legbyes,1,1
829780,2,6,legbyes,1,1
548330,3,2,legbyes,4,2
392205,6,3,legbyes,1,1
548330,8,1,legbyes,1,2
392205,7,3,legbyes,1,2
548330,13,3,legbyes,1,1
419135,6,1,legbyes,1,2
335997,2,2,legbyes,1,1
336026,2,5,legbyes,1,2
548330,16,1,legbyes,1,1
734010,10,3,legbyes,1,1
392205,10,4,legbyes,1,1
336007,17,3,legbyes,1,1
336007,17,6,legbyes,1,2
829780,1,6,legbyes,4,2
980994,1,1,legbyes,1,1
829780,1,4,legbyes,1,2
829778,20,1,legbyes,1,2
335991,19,2,legbyes,1,2
980938,19,5,legbyes,1,1
548331,13,5,legbyes,1,1
336008,4,1,legbyes,1,1
980976,12,2,legbyes,1,2
548331,16,5,legbyes,1,1
734010,9,4,legbyes,1,1
336026,6,4,legbyes,4,2
419136,6,1,legbyes,1,2
419136,7,4,legbyes,1,2
734010,8,3,legbyes,1,1
980938,17,6,legbyes,1,2
548332,7,3,legbyes,1,1
981020,9,2,legbyes,2,2
548332,10,6,legbyes,1,1
548332,11,5,legbyes,1,2
734010,3,3,legbyes,1,2
548332,15,3,legbyes,1,1
734008,17,4,legbyes,1,2
734008,17,4,legbyes,1,1
548333,1,1,legbyes,1,2
829778,9,1,legbyes,1,2
548333,1,5,legbyes,1,1
548333,5,1,legbyes,1,2
548333,7,5,legbyes,1,2
980938,10,3,legbyes,1,1
548333,11,3,legbyes,1,2
829778,6,5,legbyes,1,1
734008,16,5,legbyes,1,1
734008,12,6,legbyes,1,2
548334,7,1,legbyes,4,2
548334,7,3,legbyes,4,2
734008,7,4,legbyes,1,2
829778,2,3,legbyes,1,2
548334,10,1,legbyes,1,1
419136,16,6,legbyes,1,2
829776,10,6,legbyes,1,1
548335,1,3,legbyes,1,2
548335,3,4,legbyes,2,2
734008,6,1,legbyes,1,1
734006,19,2,legbyes,1,1
548335,11,4,legbyes,1,2
419137,2,4,legbyes,4,1
548335,13,4,legbyes,1,2
734004,15,2,legbyes,1,1
