3 1000
0.5025243284899009 0.11411102893519443 0.2449880885124457
0.7257858526559978 0.3499829535373301 0.45973374304835624
0.23659232163506028 0.904678927016331 0.12450808566209426
0.049209190928089175 0.9757986544844979 0.7019906643059716
0.34939032559964667 0.32862507527093077 0.8550546899699182
0.4192159228760157 0.5900245422499555 0.3638242535257331
0.9510840824538265 0.5046502992137455 0.6985895950840892
0.5439673447505702 0.9960970316415786 0.38970467329485936
0.3325591757099041 0.19986106956598748 0.29356666246673
0.3938799453158457 0.0037939160139397465 0.028425168242487975
0.6465428860473202 0.10719965290979172 0.054624999806019425
0.17169064173670012 0.3689945378492834 0.4506721950817145
0.721067492917395 0.655235018532012 0.3113154716836125
0.8734682903056193 0.7670702536616182 0.8498796048643311
0.3466585565312862 0.010070776195421516 0.9000069985987699
0.7979821484730807 0.38387087907537376 0.4725652274085844
0.07223074916195005 0.9203077285635811 0.6751161010554795
0.6685799616862262 0.5106147653073005 0.3694285606714791
0.9187519881823497 0.3880575448548613 0.7314850088372642
0.25566128959067946 0.25221752970426403 0.33114082786751464
0.013632487558401962 0.7270131139749689 0.7697154026931912
0.054634923091133936 0.8479592242346531 0.8191050555726964
0.6628946119458583 0.9075939953616267 0.6994927829198874
0.36037816320005345 0.08000643931109097 0.9920444172337493
0.5843266200703483 0.07129652218007632 0.7160379779949926
0.019772207718076862 0.6808811826783455 0.11746048920738861
0.5228869468724081 0.47790458744882414 0.9356459584216651
0.40695985078865604 0.7308323409809979 0.36867226707350687
0.2959297335390215 0.8183460030229183 0.27641607360934095
0.1988432224604405 0.7761841843869339 0.18799970278480316
0.007900763411474943 0.8156523715792179 0.48829772047949516
0.7840586583459873 0.6830600887180502 0.19504087710244422
0.34695252790781184 0.7720198396600995 0.07557130301384907
0.5582514281242462 0.40996144940616375 0.10059927939877444
0.8130347411048189 0.2167824592922355 0.7139253336571316
0.1737078836287338 0.30715823017220734 0.38087598510140885
0.09779202580296797 0.05001462287639202 0.7393246390101418
0.6935770935252824 0.3961020954460689 0.1263565831410488
0.7568851620336564 0.3856858634151994 0.04328611922615644
0.5221048172525006 0.45870193884210564 0.7372329124321514
0.973316499833715 0.9064585443039277 0.8936463055057703
0.5859394861998629 0.4938451075938982 0.8120292172425243
0.8418358930234078 0.04945642050782173 0.621236089714891
0.13559454319532604 0.26089049910486084 0.4193872228600205
0.22662173842492062 0.07823670826150175 0.3214846272104468
0.8701120866741962 0.46215420479755587 0.8776294319517021
0.495940573836662 0.12003675305437711 0.9344619350398348
0.6478162077390324 0.7215320114552182 0.5391921866078773
0.9716232169350231 0.9861957937654658 0.5521066503580079
0.10046308761737466 0.5087344708995645 0.95477113233356
0.22494873423984396 0.2631299381224427 0.5644006783994248
0.623506573651441 0.473854693698063 0.6391249841603934
0.3832175846871827 0.5640787634577861 0.548542516014211
0.07596909543515173 0.768261282079528 0.5155541415280375
0.047247884423217035 0.13152697460618423 0.06444402873354382
0.9498570259821296 0.13436202832363064 0.3652214492704242
0.7714594642590339 0.29446979636957427 0.16670998470720655
0.5456334681372277 0.28525320774325247 0.1021789755196878
0.7753528608480165 0.44477678353526084 0.13136516292695355
0.8773489098775432 0.5224464032542974 0.14455731201720967
0.9801247132125632 0.923058617641987 0.5041736625875897
0.9891841566251379 0.3191438219107914 0.48050401000695564
0.18993846998839514 0.20477432000532214 0.03241333624692533
0.5651998399005231 0.8906855323046163 0.8760993657153753
0.14465501338930264 0.30172652975339975 0.9727643073116704
0.9376083037747592 0.14396823499562694 0.7341711754155723
0.6237787039215712 0.9067334840592274 0.6158927117460402
0.1708158212132488 0.6605452578333032 0.18676738410077887
0.8271666578042698 0.06379304359892324 0.12623962265296473
0.10801529470835747 0.10677134495353413 0.15551538366687223
0.37350389260909267 0.5238681044163822 0.29617447833147525
0.3322793168431398 0.5400705234133903 0.8248032994780325
0.5578464211101027 0.0805849223489099 0.22598451092852434
0.5767638594824998 0.895562162595355 0.906364246657746
0.5527873061104271 0.7379169406163686 0.30737339469214775
0.3670605779169266 0.6741504761900676 0.15118277337749864
0.004259132849169567 0.6933063568970543 0.3357749745191555
0.15504161278574347 0.4049104587041227 0.4523187401261064
0.6050566040392659 0.36789290825356624 0.5364819849087448
0.8030002874657256 0.2805559115917957 0.9657197986861225
0.011533551326190272 0.24619445711512078 0.2471338311265241
0.49826011988081853 0.9799689609604832 0.20548184320461427
0.09156732642596788 0.4310758378963029 0.18248205706101062
0.6036591842922195 0.8815389050163037 0.5731191534184856
0.6354728304225019 0.8555374545257124 0.2557599343996292
0.9048589884257148 0.5676861683627036 0.7338482708070206
0.7379938247061685 0.5924549989434473 0.497828441777042
0.9167487749294512 0.12530906445056256 0.3636759084315462
0.06137194193729911 0.07694398091624688 0.08419163057825685
0.5739376271235642 0.2999210037915051 0.7849162870762888
0.047799939604421304 0.9994119305000855 0.16923298529760988
0.11247142314337699 0.14016480276498 0.42529178161519643
0.7159385053116457 0.6373268265401536 0.7644098558147164
0.8049215140410597 0.631809704060818 0.06094572147116606
0.5882570909852401 0.6350401508335076 0.8627606324247344
0.9658305521530609 0.11088085496643862 0.15292888517400915
0.06494288643960877 0.04903141292929836 0.8384488671429722
0.4166433665007757 0.13093956320760802 0.11296995681445154
0.5178871964148735 0.8974236090659217 0.6848226327868226
0.6566791687774134 0.037262701478100735 0.7373823508660481
0.11367393457425634 0.2526223742933883 0.3588449027969619
0.8387549035273135 0.7325383152068343 0.8421572315926129
0.06354197518900606 0.9168591754879172 0.373018869869462
0.7200461781116738 0.9896263167009565 0.939324837824274
0.3120551386705873 0.2165736924354984 0.7191807918434279
0.7312760435217921 0.5659824010906521 0.635065976145117
0.8544212269219912 0.04464862657094815 0.9297879004959227
0.08077155393183055 0.571303883562416 0.11049886629812522
0.23074345203580704 0.504629774920662 0.27372952627573255
0.04971340096542498 0.08568833327683534 0.6695714025488231
0.06556744039064266 0.5566871681965406 0.27717891516092463
0.0141005666807279 0.38890250433782736 0.006515425175961154
0.05884510503800011 0.9753367777326468 0.8969422584313277
0.3725343895962612 0.9728310184515723 0.5746727255784446
0.3521031763187158 0.15931348981067417 0.5523038412480035
0.6351010376575941 0.3180240035709845 0.13990196238677588
0.4960004374093725 0.10378547111161851 0.033780050820966134
0.924914587449417 0.03073739373130635 0.8003183772489108
0.3909436279178783 0.4530171420445037 0.25875293258693266
0.6118282065646939 0.3856541940654792 0.20214723204002494
0.24447490147631068 0.7679199368357758 0.99600038441617
0.7337569459404559 0.38271448217912674 0.128088045849733
0.20392148578572977 0.7540894701789115 0.3002189345898266
0.6608373362445276 0.027117803228224102 0.19624559994972535
0.8418686526967918 0.16759669619415574 0.9964794950942282
0.673992922448506 0.161988728306532 0.6218970308232944
0.187436894208019 0.18067284527680771 0.24199644806195353
0.7383587866538681 0.979903822145637 0.7026421390362948
0.16561006708945647 0.9198272639379406 0.3548324645033121
0.8802910950348112 0.8561336494001349 0.520047683554785
0.12718455152414965 0.42585722666375747 0.10204879444510095
0.17815647106788102 0.3427582392052787 0.71632928867219
0.47288374108927556 0.823565811508177 0.15184225351293212
0.6754906676133615 0.5471191032763187 0.63003338165547
0.029562678072586834 0.1205132680542279 0.7714938870258651
0.7395782716886913 0.4774266553351125 0.5438633928205517
0.2011940137035514 0.5127720003778223 0.9114164791554544
0.1380129205864754 0.10972343372689486 0.26344888776937425
0.09335556038061377 0.04701153590914153 0.5753156740672529
0.8840993974722169 0.38747589487775236 0.8729288648056907
0.652977396086252 0.10717727398173071 0.7567278378322934
0.4347897759016762 0.37696286552972236 0.9463129933992388
0.8152261439705584 0.1373068124432132 0.5965585801842843
0.8453712480622463 0.17984014571185436 0.1333787969752699
0.5896419742969359 0.3392571099373759 0.40639799483463723
0.5563386362469996 0.18357530331981287 0.9978940156260011
0.05212398219408598 0.06647174500279118 0.059456795574888366
0.09150932142943191 0.2987082316647872 0.7296529522904623
0.9969520918699449 0.47510618077215516 0.11195136109207593
0.7470390660474379 0.06617985464569998 0.9180849216488525
0.34518240110691134 0.862312659320495 0.1368268981815044
0.3223091545977884 0.880954102201519 0.2712487547763196
0.6519273631205951 0.706192957124107 0.9501082718294354
0.8960622163166515 0.7871392634254293 0.5143710181979857
0.6495472795046278 0.3235813669786557 0.6121225964855846
0.9458521700621524 0.28854222966324217 0.47896455400249016
0.7842274594085102 0.7053272807565506 0.07712565116957959
0.6782134777346644 0.7859217244111896 0.05363064072204882
0.8834473266086148 0.8371829179087524 0.04377541090974013
0.31681246615282666 0.4032907420156343 0.7383220049618633
0.14723080902427987 0.2886384565887591 0.5433683629197348
0.8811203980471956 0.6164352624673535 0.3676403567785431
0.5684009107711531 0.8992451924200688 0.8829601347142522
0.1110778596105545 0.761177383756876 0.021556207894550705
0.05323072999175538 0.6291745730881659 0.5920906469419743
0.8222904849794243 0.5634817477254286 0.206451249890808
0.8209411082982917 0.7843846495480694 0.6619146485766076
0.19828221068458252 0.36041990012235214 0.34236468496335515
0.8619705504790718 0.5035421794420364 0.4098148792715268
0.6791367682600432 0.15845035890643422 0.08913080683938279
0.05813164772738588 0.6712809846008415 0.4105432953442574
0.018149243233611223 0.8026426271548301 0.025470795609809693
0.8814519254804226 0.8461288649777499 0.6571777833153004
0.6398999516694094 0.9231930598502421 0.15169420231876118
0.594739789039674 0.07591552767678056 0.7622830212984645
0.8878644103449101 0.14880454143154087 0.7927398419004044
0.3626692276289999 0.06572244655626791 0.3173919518283884
0.07881835014355687 0.135556263319353 0.8577801724144705
0.44477059490282633 0.8285040433733203 0.3268934797518963
0.02096403260855151 0.5438427119524848 0.13833467951780298
0.3932733273712601 0.14276354716567397 0.8219755883772554
0.9860580606959656 0.0056340098952939455 0.6057604167459754
0.8866806078460897 0.5845026495233995 0.8853470330105276
0.29245622814839134 0.29552763415146444 0.0572392867353555
0.834971567548313 0.49163064941280854 0.7839816642899683
0.8237763220678745 0.43064896618379633 0.8980312913451218
0.9452393112446059 0.11373918753620793 0.5732108976513574
0.9442138053534851 0.6372115769176191 0.38539352175134334
0.15022052033268674 0.9122380796700251 0.30377598985708076
0.08183198456464624 0.12629123877024007 0.6720102332673208
0.7674690899511302 0.8403648229173607 0.6736027223404027
0.9357398717337846 0.3324467914218039 0.1850136940466921
0.949014633907949 0.5883009591298017 0.34806552542213665
0.6534790785331303 0.08332600513362964 0.1277205939196241
0.8304879241094087 0.09392753368788387 0.9130843888851997
0.3285153087162218 0.23089830459413307 0.12455586001921659
0.39458783882436255 0.04381237373429281 0.5379992601129304
0.1801269306685841 0.533676989508475 0.8706224944129801
0.45420617719680756 0.22825526500153337 0.5581746303805141
0.6000055237175992 0.10358086217728335 0.4679485039560709
0.27984320565282694 0.5597591550094592 0.48237271837210827
0.8547368134115292 0.00036399299591127754 0.3998495051774089
0.7093922812279665 0.678296064751162 0.9765193279183136
0.29167799778459547 0.843612462648849 0.04200111522598693
0.16925428421331157 0.15520403474457967 0.275946869830778
0.8155538724667039 0.7667476389635972 0.41523465518055824
0.923238313161324 0.061457474496610764 0.5988674461708016
0.5296539708785607 0.980339301848848 0.7236682483283617
0.9269594327969717 0.3045623610629403 0.12195718900035601
0.9195930059556867 0.23020133475185656 0.43253176350469613
0.6942564370908196 0.8529585073675845 0.47348867796849237
0.022389258287733638 0.6523020379902773 0.7148574705455419
0.3156253777369401 0.942401807370552 0.9144831686373349
0.8800743246364567 0.5794972583451592 0.7193960368577782
0.6823332174765014 0.8319632246328023 0.148737318830664
0.835551460435482 0.2876664295486222 0.6544722966557709
0.7318428464134727 0.9311664627383887 0.4314102966138861
0.8567375211265668 0.8853755660454876 0.04077862296461199
0.3689391656208184 0.41927489394656037 0.012261971656590487
0.632174122200435 0.7107461603929812 0.5806117201531354
0.6271309747381411 0.21935173066156222 0.09925021445997118
0.7530448101246481 0.6615578229023397 0.07530298317751616
0.14028892184101438 0.539620840465348 0.393571198857253
0.5986978968119635 0.21197458742378306 0.6480695807967299
0.771040274941087 0.7072292859369376 0.27859928328172257
0.11971346475469447 0.8344148721355332 0.01879947848257013
0.7366696314246653 0.10909855307872596 0.3825198233602881
0.748934867524873 0.5130517944713086 0.2946854742390096
0.6226040664748369 0.9442799313529088 0.3573354957139432
0.028673705812397143 0.16590976359829557 0.37729315497672244
0.7918976642741377 0.9682030365075661 0.929194171148832
0.9734467359654239 0.0857970954096271 0.1602291848366978
0.5053689951629992 0.45134121037049457 0.852948925294477
0.12328107912779351 0.612269957588674 0.411568825442838
0.9833553592370216 0.6115599230861728 0.93814508929291
0.2880587279402693 0.11822630790974009 0.9487078101183889
0.044158403764883 0.007477637551769112 0.49797743775559455
0.8707379289090507 0.25318206955292755 0.35731387179888674
0.6440353477922125 0.4496859353351472 0.3270390833856477
0.6402563722106661 0.2591727883096513 0.4292027577460573
0.6735767555033508 0.7290066034608931 0.5749097926233133
0.29704191426215043 0.49084989632623943 0.6963651437797194
0.6732197499563156 0.8004968687464328 0.9186008858153965
0.8142495866990997 0.20258266823993887 0.28145329404481345
0.7667630844397691 0.7061698225134027 0.7256039753899046
0.2636379307153218 0.01533401295159087 0.39648253028044744
0.8875746987589985 0.5961885665934393 0.9988744664902633
0.7959548476205737 0.46287339701413643 0.4321810295997639
0.8752594006175022 0.32659006952286374 0.955558428118765
0.5779772928548685 0.049047608765037554 0.1356402756754136
0.9777917469587215 0.15533927340427967 0.6356356386210074
0.5911641557486872 0.8447960463341281 0.462197462881351
0.10355274021407646 0.895612596312911 0.8636534430434613
0.5934307915877735 0.8530408675074853 0.7254633353991657
0.7678488495978031 0.01694711048201547 0.6394017191522298
0.03336991227756769 0.8131613523953023 0.023198162613425
0.6380510743127833 0.4260898646142377 0.7900877006611826
0.5828871957720654 0.5532832564644713 0.8868993797135326
0.621573404712035 0.3500558316802136 0.03095835588135787
0.8577383973120452 0.5830303068672795 0.4273751323876135
0.0020451626588849914 0.8399696535618607 0.1396831409014645
0.00500775545207055 0.7750042089576232 0.7791131624141858
0.05829970240365767 0.5519899615366727 0.4411314941349348
0.03722879934511791 0.8586733475563615 0.45290518911352085
0.9170593051422217 0.7336886398847094 0.949549381896639
0.6242238079772848 0.32958886164276713 0.6564733310869357
0.01988104904232213 0.413755095406636 0.9198700443093945
0.41321858152595503 0.46364539222725776 0.47098107777984066
0.11646210162977955 0.6696896316874767 0.4150819901100655
0.5077312586137168 0.8089431728018606 0.7023840001910775
0.2297460103249659 0.006547827731739564 0.9543587496364797
0.6459539555851257 0.6887100228755689 0.885053470903769
0.8306471626791981 0.50373212839174 0.8478573970126829
0.33444118516360455 0.09184351502945864 0.16550267506375538
0.2052081567868158 0.7354029834688505 0.754211879236794
0.16155344348838552 0.24680714214018695 0.251149841901649
0.3009171084208102 0.047089346312647495 0.7880582502626152
0.11475477180285365 0.9158671458253659 0.3221964190111759
0.7112550144274667 0.4129686250852235 0.5586242813423875
0.5746108677094943 0.15362713081502566 0.08355923436373358
0.33534941584862044 0.5047807391868474 0.35445729525824266
0.28333321804262224 0.27413364085526637 0.5457319341420963
0.044478345202169756 0.6486877578309497 0.7418147036001589
0.537255185915304 0.561988605346277 0.5676944403068273
0.07311557407724545 0.6804350020594034 0.08465946262568858
0.16552242638181902 0.5778969665659295 0.2197695384351236
0.009907711514034023 0.729383130212726 0.020889296943308877
0.19511208587783235 0.036828975046098944 0.48365675764268756
0.5562684659794648 0.699582757342111 0.6267838694071233
0.3170970134683001 0.902851498107071 0.36936121617293094
0.8385465954322187 0.18956612935516803 0.3616759912446317
0.24065308833233112 0.6649451711810423 0.24142442534278785
0.6960794422567711 0.5885938442591074 0.9243448913389237
0.5718689596757589 0.7480976733831466 0.26637322817081854
0.33862011139484904 0.43706830677956887 0.983825585827666
0.2909852599147379 0.9208922904067389 0.6766734822687808
0.6847757790968159 0.2241797621895173 0.9851747563044851
0.585986532420015 0.6082601783353857 0.2541318012854923
0.7086543681519243 0.9743326674925263 0.7838511651114352
0.4348037343873613 0.7709277612930349 0.7733347363352603
0.7805337212079028 0.5258439246259322 0.3071794898589706
0.29765734141284583 0.4554903639231187 0.33741430698248465
0.8975321203050645 0.5989151534931098 0.7315986901950173
0.3042946768962551 0.4476602038423486 0.015119310152413967
0.8682677142755096 0.9192553637800032 0.34859753167409346
0.38808523127218697 0.18673685298696685 0.13934909828290043
0.35246167167420905 0.5445188189483041 0.7040346783593584
0.26264207020189256 0.09657769317928844 0.24578197963740311
0.47314430592674217 0.9970223289488236 0.1936105194522061
0.11201036882252835 0.8747567699036609 0.5103375624792446
0.15190210490818867 0.06885767866849923 0.11689504310645016
0.7570253245276177 0.4261940691217695 0.8237137743430725
0.34815221742247404 0.3639251797662749 0.3315567974660425
0.2951469473217989 0.2823721243497377 0.38800654947871205
0.8261436366335769 0.10783743305103155 0.11938839548360214
0.017854163211888152 0.40875433089918944 0.6023462933985536
0.5362188973573365 0.7148568102628964 0.15696259284034053
0.23449263431798506 0.8438676911560812 0.4788718755955871
0.7941602936416389 0.43576925406331124 0.16899602259263125
0.15189660950849704 0.7487377920347845 0.2817217864741788
0.9676320647058361 0.2406591811925325 0.6282604008768944
0.8876042410299553 0.4814967285542757 0.03475946152677145
0.29701390507462644 0.3863175736129838 0.3637425202412131
0.4829675676952917 0.43302557051210666 0.9110333969688178
0.9345810799852567 0.5285730026921804 0.2259236955715852
0.34308182581113444 0.6754539103005132 0.15133337677091385
0.7771760934558429 0.5804022235774343 0.7212406892116577
0.3887392052159414 0.9634570538123306 0.039322413474068396
0.3961396057913472 0.44568903898553935 0.23551021645075154
0.8105093797456341 0.2428437738788617 0.5525049450682762
0.5504804927549389 0.8872152742340188 0.24647539822813314
0.5264219041487163 0.8194843814995926 0.04021618680121131
0.2538948913558412 0.4231115064148717 0.48920904884485383
0.7042838653608535 0.22054035339711076 0.3406783473432935
0.845788081878823 0.31525267359058595 0.5911171899768959
0.072158739356042 0.40255728369870836 0.21335392138477838
0.17484740003070764 0.457676966030246 0.3923531463333453
0.9043886477432358 0.14055547269511048 0.35447926470520374
0.39084967011767735 0.6093518861189753 0.4115696100247772
0.33220103620356656 0.5054620941425502 0.6743055644444844
0.35918676646563086 0.8858590223828267 0.9822198074646787
0.4042332456395601 0.09448930042591897 0.7562838441810463
0.5479663948166369 0.8010739131625164 0.6397494334669049
0.08711005359339352 0.7632588858252193 0.8478242634668589
0.8873980598689238 0.0020473766613342548 0.08891522757829884
0.5899929326411446 0.4125673156088262 0.24788202340924015
0.08410557293168408 0.6652628061622718 0.575869787309483
0.22665542882685652 0.09433992480809184 0.6498862540125303
0.4220889993624146 0.4598297145622915 0.24210322227368253
0.5193488522993748 0.2852176996195893 0.16249393901982867
0.20279040170476392 0.9185574538488779 0.03700311233729958
0.7304333832321925 0.46168559201687565 0.17542328438599986
0.9612173882474687 0.6660365765865051 0.24338556154256663
0.6483451808440536 0.8927762604227923 0.9367636839876617
0.7524864788267256 0.2310574532975832 0.7334430217597968
0.47517910873677116 0.31765122193106476 0.4760701461353677
0.42181876654413175 0.7016934991064799 0.6711925259738305
0.1062667883015761 0.9868718118853449 0.8801905833841831
0.17140556251987282 0.7259839915970374 0.9327379910929904
0.15785742719568785 0.7650531302920816 0.5836773895276433
0.33719351721976865 0.2326036263627227 0.7480861479673806
0.6941746901954323 0.20066648774748042 0.14392409930358596
0.4891164300651327 0.6899104161032814 0.7277899761920396
0.23158228689363902 0.8507092377904304 0.29064013238245345
0.35143119792015376 0.8265045958245104 0.008591602082414496
0.477308627838431 0.24132678419174514 0.22809548202990748
0.08352719309361534 0.7367112097887886 0.1818969964708519
0.6926805539397803 0.5684415027821885 0.09606659552005736
0.12340081741522035 0.5178582517799757 0.6757814909647181
0.01557589787258229 0.6242221111564031 0.4987826596912698
0.5822484512802786 0.8382269648971742 0.3190609888204371
0.8423681225300808 0.9085772202354521 0.7833876016744294
0.49347288645952525 0.1049544399035246 0.22739374314626248
0.24360844213016475 0.8644793905991481 0.03446123710883975
0.3532657793585996 0.36563892545650234 0.658952159231565
0.5954188028477757 0.3993061951808895 0.06616459549676357
0.5276025875519967 0.5595641741573385 0.10080152786947572
0.2036325169557317 0.8641873794338655 0.1127498211181871
0.24821776883635982 0.000560627030412375 0.959762014811683
0.7802179305078119 0.12827053128149812 0.7110087596007838
0.8244120939279436 0.2359053704436863 0.4979945800630088
0.2268399245239271 0.04750312838524662 0.27462006205872047
0.25570678397053037 0.18793241567410246 0.4130829876412684
0.4637189721291729 0.7975241510241481 0.5752705247301425
0.8984565858590386 0.4677631281029081 0.5736012120471191
0.0637408111922021 0.980349435521975 0.49379426151487293
0.7120877230473915 0.2596819056652384 0.8180252422025915
0.7824730572566908 0.47390324189213084 0.8020798982863343
0.258310981172736 0.3237814503368416 0.24068851704691618
0.9220043124924395 0.015974394445535722 0.4231451281473718
0.22897000267536827 0.6187412907518595 0.9177169202597517
0.007272921952825917 0.5753496420079917 0.24826427127337436
0.3357855527351582 0.20541338523916253 0.32264988445054843
0.8104702016443411 0.2737214166338531 0.42807367411670083
0.46760700417509116 0.4321956711861026 0.5688126509506575
0.5016712567014078 0.7142915173371942 0.7420997927421883
0.5144264738025064 0.8139635890418142 0.6892796546287454
0.15191622421030926 0.04388588824536144 0.27324625872822905
0.9158787934270571 0.9528977623674203 0.1456556991938005
0.9363629925905851 0.4738657312736656 0.3006734490607078
0.3857200002257646 0.570020705395302 0.7830703263904534
0.9870357786135842 0.7540699967369199 0.544006267134321
0.44365898803978 0.10669968262347684 0.6648210999471736
0.0017698287029593862 0.8170565626771871 0.8004149295084956
0.9883391404168586 0.817726151786833 0.9327537609999731
0.6705655533904384 0.845615164044142 0.21306005617303092
0.2732125743111501 0.5729035616276078 0.38581996432642185
0.4416322624008028 0.8883075758822273 0.9205862144906152
0.36750886559838225 0.6440248358155882 0.9339278502654971
0.4901083327664487 0.4212621867950078 0.1179241190877578
0.5925287723611211 0.5689376204515467 0.3289557092404657
0.5769042048393503 0.21513265636539336 0.7357709423833201
0.9394376270051207 0.7590636717168958 0.12205700208388803
0.6999930364882148 0.9475504558471426 0.8004008123569906
0.4233002589205469 0.7736130705984242 0.06371623309903873
0.4728125913197885 0.2609891024865342 0.17107731857896535
0.27835740258088304 0.5876373104904147 0.472538208092283
0.4835499325668605 0.39022684582559863 0.38732187474674495
0.17471500752329383 0.6598156777514652 0.49801044737579747
0.715696809569374 0.635908322193964 0.7085869765044268
0.15426559799502182 0.203858032090944 0.6550468575278029
0.6830407340000172 0.3862298655178106 0.04451364563881688
0.4666312365891879 0.0562235248480909 0.36575663211741105
